"Name","US foreign relations"
"Title","US involvement in other countries' armed conflicts"
"Date","June 25, 2024 at 03:56 PM (GMT)"
"Duration","02:10:51"
"Participants","323"
"Participant Limit","350"
"Total Screener Polls","3"
"Total Conversation Questions","6"


"Question ID","Question Type","Question","Responses","All(323)","O1: Republican (100)","O1: Democrat (114)","O1: Other/Independent (109)","O2: 18-24 (38)","O2: 25-34 (55)","O2: 35-44 (53)","O2: 45-54 (50)","O2: 55-64 (81)","O2: 65+ (46)","O3: Suburban (170)","O3: Urban (89)","O3: Rural (64)","young republicans (<35) (22)","older republicans (>35) (78)","young democrats (32)","older democrats (82)","young independents (39)","older independents (70)"
"69f52433-b700-49de-8ef8-a1448d82e070","Poll Single Select","What political party do you most identify with?","Republican","31.0%","100.0%","0.0%","0.0%","18.4%","27.3%","30.2%","28.0%","38.3%","37.0%","29.4%","24.7%","43.8%","100.0%","100.0%","0.0%","0.0%","0.0%","0.0%"
"69f52433-b700-49de-8ef8-a1448d82e070","Poll Single Select","What political party do you most identify with?","Democrat","35.3%","0.0%","100.0%","0.0%","39.5%","30.9%","34.0%","34.0%","37.0%","37.0%","38.8%","39.3%","20.3%","0.0%","0.0%","100.0%","100.0%","0.0%","0.0%"
"69f52433-b700-49de-8ef8-a1448d82e070","Poll Single Select","What political party do you most identify with?","Other/Independent","33.7%","0.0%","0.0%","100.0%","42.1%","41.8%","35.8%","38.0%","24.7%","26.1%","31.8%","36.0%","35.9%","0.0%","0.0%","0.0%","0.0%","100.0%","100.0%"

"Question ID","Question Type","Question","Responses","All(323)","O1: Republican (100)","O1: Democrat (114)","O1: Other/Independent (109)","O2: 18-24 (38)","O2: 25-34 (55)","O2: 35-44 (53)","O2: 45-54 (50)","O2: 55-64 (81)","O2: 65+ (46)","O3: Suburban (170)","O3: Urban (89)","O3: Rural (64)","young republicans (<35) (22)","older republicans (>35) (78)","young democrats (32)","older democrats (82)","young independents (39)","older independents (70)"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","18-24","11.8%","7.0%","13.2%","14.7%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","11.2%","13.5%","10.9%","31.8%","0.0%","46.9%","0.0%","41.0%","0.0%"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","25-34","17.0%","15.0%","14.9%","21.1%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","12.4%","24.7%","18.8%","68.2%","0.0%","53.1%","0.0%","59.0%","0.0%"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","35-44","16.4%","16.0%","15.8%","17.4%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","17.1%","12.4%","20.3%","0.0%","20.5%","0.0%","22.0%","0.0%","27.1%"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","45-54","15.5%","14.0%","14.9%","17.4%","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","15.9%","18.0%","10.9%","0.0%","17.9%","0.0%","20.7%","0.0%","27.1%"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","55-64","25.1%","31.0%","26.3%","18.3%","0.0%","0.0%","0.0%","0.0%","100.0%","0.0%","27.6%","20.2%","25.0%","0.0%","39.7%","0.0%","36.6%","0.0%","28.6%"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","65+","14.2%","17.0%","14.9%","11.0%","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","15.9%","11.2%","14.1%","0.0%","21.8%","0.0%","20.7%","0.0%","17.1%"

"Question ID","Question Type","Question","Responses","All(323)","O1: Republican (100)","O1: Democrat (114)","O1: Other/Independent (109)","O2: 18-24 (38)","O2: 25-34 (55)","O2: 35-44 (53)","O2: 45-54 (50)","O2: 55-64 (81)","O2: 65+ (46)","O3: Suburban (170)","O3: Urban (89)","O3: Rural (64)","young republicans (<35) (22)","older republicans (>35) (78)","young democrats (32)","older democrats (82)","young independents (39)","older independents (70)"
"d3824d52-41f0-49eb-8458-3361ecb387d1","Poll Single Select","What best describes the region you live in?","Suburban","52.6%","50.0%","57.9%","49.5%","50.0%","38.2%","54.7%","54.0%","58.0%","58.7%","100.0%","0.0%","0.0%","45.5%","51.3%","56.3%","58.5%","30.8%","60.0%"
"d3824d52-41f0-49eb-8458-3361ecb387d1","Poll Single Select","What best describes the region you live in?","Urban","27.6%","22.0%","30.7%","29.4%","31.6%","40.0%","20.8%","32.0%","22.2%","21.7%","0.0%","100.0%","0.0%","27.3%","20.5%","31.3%","30.5%","46.2%","20.0%"
"d3824d52-41f0-49eb-8458-3361ecb387d1","Poll Single Select","What best describes the region you live in?","Rural","19.8%","28.0%","11.4%","21.1%","18.4%","21.8%","24.5%","14.0%","19.8%","19.6%","0.0%","0.0%","100.0%","27.3%","28.2%","12.5%","11.0%","23.1%","20.0%"

"Question ID","Question Type","Question","Responses","All(323)","O1: Republican (100)","O1: Democrat (114)","O1: Other/Independent (109)","O2: 18-24 (38)","O2: 25-34 (55)","O2: 35-44 (53)","O2: 45-54 (50)","O2: 55-64 (81)","O2: 65+ (46)","O3: Suburban (170)","O3: Urban (89)","O3: Rural (64)","young republicans (<35) (22)","older republicans (>35) (78)","young democrats (32)","older democrats (82)","young independents (39)","older independents (70)"
"4e5e8a22-3cdb-4cba-a1fd-300b90088dff","Poll Single Select","Do you believe that defending human rights globally should be a goal of American policy?","Yes","69.7%","57.0%","86.8%","63.3%","78.9%","60.0%","81.1%","76.0%","64.2%","63.0%","72.4%","75.3%","54.7%","63.6%","55.1%","75.0%","91.5%","64.1%","62.9%"
"4e5e8a22-3cdb-4cba-a1fd-300b90088dff","Poll Single Select","Do you believe that defending human rights globally should be a goal of American policy?","No","23.2%","34.0%","10.5%","26.6%","21.1%","32.7%","15.1%","14.0%","28.4%","23.9%","18.2%","22.5%","37.5%","31.8%","34.6%","18.8%","7.3%","33.3%","22.9%"
"4e5e8a22-3cdb-4cba-a1fd-300b90088dff","Poll Single Select","Do you believe that defending human rights globally should be a goal of American policy?","Don't know","7.1%","9.0%","2.6%","10.1%","0.0%","7.3%","3.8%","10.0%","7.4%","13.0%","9.4%","2.2%","7.8%","4.5%","10.3%","6.3%","1.2%","2.6%","14.3%"

"Question ID","Question Type","Question","Star","Responses","Sentiment","All(310)","O1: Republican (96)","O1: Democrat (109)","O1: Other/Independent (105)","O2: 18-24 (38)","O2: 25-34 (54)","O2: 35-44 (50)","O2: 45-54 (49)","O2: 55-64 (78)","O2: 65+ (41)","O3: Suburban (163)","O3: Urban (87)","O3: Rural (60)","young republicans (<35) (22)","older republicans (>35) (74)","young democrats (32)","older democrats (77)","young independents (38)","older independents (67)","Submitted By","Sample ID","Participant ID"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","I think that defending human rights  make the world a better place

","Neutral","71%","59%","87%","66%","84%","63%","72%","80%","68%","66%","71%","79%","60%","68%","57%","81%","90%","66%","66%","O1: Republican, O2: 45-54, O3: Urban, older republicans (>35)","","e0e3d33b-833a-4a24-8333-2bc3ff062772"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","I think it's good to offer humanitarian aid to places experiencing conflicts.","Positive","71%","63%","84%","66%","79%","67%","78%","78%","64%","68%","74%","75%","58%","73%","59%","84%","84%","61%","69%","O1: Republican, O2: 45-54, O3: Rural, older republicans (>35)","","61441f40-8623-4e17-98d2-6a0f9cccb0d5"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","it's critical that human rights be protected, especially when countries are unable to offer this protection. As the leader of the free world it is our responsibility to protect those who can't protect themselves.","Neutral","71%","61%","86%","65%","84%","65%","76%","76%","67%","66%","72%","78%","60%","73%","58%","84%","87%","63%","66%","O1: Democrat, O2: 55-64, O3: Suburban, older democrats","","15b5691e-79c1-4086-8838-f206cf6504cd"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","As a world power, we have the responsibility to watch out for people whose human rights are being violated.  Very few countries in the world are able to take on such a role, so we need to step up.","Neutral","71%","63%","83%","67%","76%","65%","78%","80%","64%","71%","72%","77%","60%","73%","59%","78%","86%","61%","70%","O1: Democrat, O2: 55-64, O3: Urban, older democrats","","ec5e207a-fee1-43de-b8f0-f0707e85a33e"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","I believe human rights need to be protected and at time defended particularly in smaller countries threatened by stronger and larger ones.","Neutral","71%","61%","84%","67%","79%","65%","78%","76%","65%","71%","71%","79%","60%","68%","59%","81%","86%","63%","69%","O1: Democrat, O2: 55-64, O3: Suburban, older democrats","","6d5594c5-30b1-4010-9e29-094e64afbcc0"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","Human rights are basic to a good and shared life amongst all.  It is a better world when human rights are accepted by all rather than stifled by a few.  When we trample human rights we risk falling victim to authoritarian regimes which seek to limit human rights.  ","Neutral","71%","61%","86%","65%","84%","67%","74%","76%","67%","66%","72%","77%","60%","73%","58%","84%","87%","66%","64%","O1: Democrat, O2: 65+, O3: Rural, older democrats","","09e5b3a2-2583-4291-8d80-c1128c0e5f04"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","This is a basic level of support, absent of politics or religion, on the ground level human to human level. All countries should support this.","Neutral","71%","60%","87%","65%","82%","65%","76%","76%","68%","66%","72%","78%","60%","68%","58%","84%","88%","63%","66%","O1: Democrat, O2: 65+, O3: Suburban, older democrats","","f7167f3a-3280-4707-b06c-c0bb103afc66"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","The USA is the most powerful country in the world. The most prosperous. The leader of the free world. The only reason why we have a hegemony on the world stage is because of our involvement in global affairs. This includes defending human rights globally.","Neutral","71%","59%","86%","67%","79%","65%","74%","82%","67%","66%","72%","77%","60%","68%","57%","81%","88%","63%","69%","O1: Democrat, O2: 25-34, O3: Suburban, young democrats","","c51bc43f-4ab9-4066-af65-1757ceb7e4be"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","I think we should protect the rights and freedoms of people across the world. Not every nation has the advantages America has had and may not have the resources required to defend from people who seek to hurt others for their beliefs or for gaining territory. ","Neutral","71%","61%","84%","67%","76%","67%","78%","78%","64%","71%","73%","78%","57%","68%","59%","84%","84%","61%","70%","O1: Other/Independent, O2: 18-24, O3: Suburban, young independents","","1cd80033-b1e2-423c-8f2e-0cf2a4a10100"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","With the resources we have. We should play some sort of role to help others that are being oppressed ","Neutral","71%","64%","83%","66%","87%","65%","80%","78%","60%","68%","74%","75%","60%","77%","59%","84%","83%","63%","67%","O1: Democrat, O2: 18-24, O3: Suburban, young democrats","","4e5d950c-01aa-4d27-826f-1d5d6fa80bb9"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","I think it is important for the US to support human rights on a global scale. We need to help ensure that basic human rights are available all over the world. The US should partner with other countries to help those that need help with this issue. ","Neutral","71%","61%","86%","65%","84%","67%","74%","76%","67%","66%","72%","78%","60%","73%","58%","84%","87%","66%","64%","O1: Democrat, O2: 35-44, O3: Suburban, older democrats","","93c49278-fdc6-4ecc-9022-46d0a7a0fd4a"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","The United States is the gatekeeper of humanity in the World.","Neutral","71%","64%","84%","65%","82%","65%","80%","78%","63%","68%","75%","75%","57%","73%","61%","84%","84%","61%","67%","O1: Republican, O2: 55-64, O3: Suburban, older republicans (>35)","","51d118e2-b9b0-4f7e-8ec7-aede73a3acd3"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","I think that everyone has a right to human rights.  And we are one world that needs to do a better job helping each other take care of each other   ","Neutral","71%","61%","85%","66%","84%","65%","74%","78%","67%","66%","72%","77%","60%","73%","58%","81%","87%","66%","66%","O1: Republican, O2: 55-64, O3: Suburban, older republicans (>35)","","c1d1f763-4664-4fc6-93c9-ffc66484759a"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","America has been responsible for much suffering across the world. We should also be responsible for helping to undo the harm we have done.
","Neutral","71%","59%","88%","65%","79%","67%","72%","78%","68%","68%","71%","78%","62%","68%","57%","84%","90%","63%","66%","O1: Other/Independent, O2: 25-34, O3: Urban, young independents","","20ecbca1-e352-4f76-a9de-464ded4a127b"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","The world should have human rights ","Neutral","71%","60%","87%","65%","84%","65%","72%","78%","68%","66%","71%","79%","60%","73%","57%","81%","90%","66%","64%","O1: Republican, O2: 55-64, O3: Rural, older republicans (>35)","","0eafab35-d466-41b1-9cb4-192462de6c5d"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","I think we all need to be available to help each other with human rights and conflicts regarding them. Human rights  are protected and legal rights we all have. ","Neutral","71%","61%","86%","65%","84%","65%","74%","76%","68%","66%","72%","78%","60%","73%","58%","81%","88%","66%","64%","O1: Republican, O2: 55-64, O3: Rural, older republicans (>35)","","e08a2f9c-bf53-404c-9db1-c3f235a701d7"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).",""," Because we are all connected.  What is happening in one part of the world will affect us al in one way or another. We can also not let one country or it's dictators become to strong as they will keep commiting crimes and spreading elsewhere.","Neutral","71%","65%","83%","65%","79%","65%","80%","80%","63%","68%","75%","75%","55%","73%","62%","84%","83%","58%","69%","O1: Other/Independent, O2: 45-54, O3: Suburban, older independents","","db656adb-62ec-4c1d-b8bc-76c24a306430"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","We're going through one of the worse human rights crisis now, and I believe it's important for people in power such as Americans to use their platform to right the wrong of treating others lesser than. All humans have rights and this should be fought for.","Neutral","71%","61%","85%","65%","84%","67%","74%","76%","65%","66%","72%","77%","60%","73%","58%","84%","86%","66%","64%","O1: Democrat, O2: 35-44, O3: Suburban, older democrats","","39e67933-e479-4206-80dc-1dbe99f325ca"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","Basic human rights (safety, shelter, food, water, education, etc) should be allowed everywhere and should be global policy ","Neutral","71%","61%","85%","65%","84%","67%","74%","76%","65%","66%","72%","77%","60%","73%","58%","84%","86%","66%","64%","O1: Democrat, O2: 45-54, O3: Rural, older democrats","","125b5a5c-8377-4000-a66b-b6f20ddfa3e6"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","Because I think that human rights are a basic right and there are a lot of people who aren’t able or do not have the power to have their rights stood up for so we should help those who can’t ","Neutral","71%","61%","86%","64%","84%","65%","74%","76%","67%","66%","72%","77%","60%","73%","58%","84%","87%","63%","64%","O1: Other/Independent, O2: 18-24, O3: Suburban, young independents","","9526b8b9-9b5b-4afb-87f1-71fd4ce761ce"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","This is because we need to protect the right of humans.","Neutral","71%","60%","87%","64%","84%","63%","72%","78%","68%","66%","71%","79%","60%","73%","57%","81%","90%","63%","64%","O1: Republican, O2: 35-44, O3: Urban, older republicans (>35)","","fda3cb4b-83b9-4e1b-ac35-b52f9d615295"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","international stability which means countries that respects human rights are often more stable and less prone to conflicts. Promoting human rights can contribute to global peace.","Neutral","71%","61%","85%","65%","84%","67%","74%","76%","65%","66%","72%","77%","60%","73%","58%","84%","86%","66%","64%","O1: Republican, O2: 45-54, O3: Urban, older republicans (>35)","","34306493-eaba-4212-9860-c59c7c2e4d25"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","People everywhere demand to live in dignity. When people of all walks of life have access to nutritious food, clean water, adequate shelter, and free of overburden due to rents and conflict they are able to live and work to their best ability. Supporting humans rights ultimately means supporting raising their standards in other ways which is capital. ","Neutral","71%","59%","87%","65%","84%","61%","72%","80%","68%","66%","71%","78%","60%","68%","57%","81%","90%","63%","66%","O1: Other/Independent, O2: 45-54, O3: Urban, older independents","","53841a7c-7123-48da-b8b9-bb8ab96e4e49"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","America has a lot of rights and we should share that with the rest of the world

","Neutral","71%","59%","86%","66%","79%","63%","74%","82%","67%","66%","71%","78%","60%","64%","58%","81%","88%","63%","67%","O1: Other/Independent, O2: 18-24, O3: Urban, young independents","","e8630b6e-3386-429e-b3eb-9f4e7006dfce"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","I believe that defending human rights globally should be a goal of American policy. As a leading global power, the United States has both the influence and the responsibility to promote and protect human rights. Upholding these rights aligns with American values of freedom, justice, and equality. Moreover, advocating for human rights helps foster global stability and peace, reducing the likelihood of conflicts that can have wide-reaching effects, including on American interests. Additionally, su","Neutral","71%","61%","84%","66%","82%","63%","78%","78%","64%","68%","72%","77%","60%","68%","59%","84%","84%","61%","69%","O1: Democrat, O2: 45-54, O3: Urban, older democrats","","d40c3c89-873c-4736-abc8-d13db031de2e"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","The goal is close to or very well aligned with one of our founding principles, which is still the best statement about human rights and governance ever written.  Defending these rights could also help solidify our longer term relationships with allies or prospective allies, and possibly help deter any un-friendly/ corrupt forces from within those countries becoming dominant/ overthrowing friendlier, democratic regimes.","Neutral","71%","60%","85%","66%","82%","65%","76%","76%","65%","68%","71%","78%","60%","68%","58%","84%","86%","63%","67%","O1: Republican, O2: 65+, O3: Suburban, older republicans (>35)","","8b430b25-0afe-4c99-9b1f-dd7bc2708cdd"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","As a country with resources, we should help others that do not have as many resources. Regardless of the county, every human deserves human rights. Additionally forming ties in other countries may be important to us in the future and help protect ourselves as well. ","Neutral","71%","67%","82%","64%","87%","65%","80%","78%","59%","68%","73%","74%","62%","82%","62%","84%","81%","61%","66%","O1: Republican, O2: 18-24, O3: Rural, young republicans (<35)","","0ce74dbc-8bf4-4fb3-b25d-cff7437cf0c6"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","I think we should support those that are in need of humane and fair human rights.  I don't necessarily think we should support them with military engagement.  I think it is the moral thing to do to try to help others, but not at the expense of our own country.","Neutral","71%","59%","87%","65%","74%","65%","76%","78%","67%","71%","71%","78%","60%","64%","58%","84%","88%","58%","69%","O1: Republican, O2: 65+, O3: Suburban, older republicans (>35)","","69551b4c-4be2-4da8-a79e-50b296a466a9"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","As a world leader, it’s a moral imperative to defend human rights globally. Unfortunately, The US has a tendency to only become involved with conflicts when we have a political, economic or other interest. ","Neutral","71%","66%","81%","66%","82%","63%","80%","78%","62%","71%","71%","77%","62%","77%","62%","78%","82%","61%","69%","O1: Democrat, O2: 55-64, O3: Urban, older democrats","","e193df49-3649-4f1a-987e-d15e4d3cbe2f"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","Because everyone is entitled to certain basic rights ","Neutral","71%","59%","87%","64%","84%","59%","72%","80%","68%","66%","71%","78%","60%","68%","57%","81%","90%","61%","66%","O1: Other/Independent, O2: 35-44, O3: Suburban, older independents","","af95d5fd-6018-4c6c-82e7-a834f664960e"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","I believe that America is responsible for many humanitarian crises, we should support defending human rights in places that we affected.","Neutral","71%","58%","87%","65%","79%","63%","72%","80%","68%","66%","71%","78%","60%","64%","57%","81%","90%","63%","66%","O1: Other/Independent, O2: 18-24, O3: Urban, young independents","","67d1e767-eb09-4557-b209-5b8ff209c7c0"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","If we stand for what's right, that requires a global presence.","Neutral","71%","61%","83%","66%","74%","65%","78%","78%","65%","68%","72%","78%","57%","68%","59%","78%","86%","61%","69%","O1: Other/Independent, O2: 25-34, O3: Rural, young independents","","26d0df27-931b-4909-abc8-3e3145e64719"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","If we are the leaders of the world then we need to ensure all people are treated humanely. Basic human rights is something we can't sit back and let get stripped away. It's the right thing to do.","Neutral","71%","58%","87%","65%","82%","61%","72%","80%","68%","66%","71%","79%","58%","64%","57%","81%","90%","63%","66%","O1: Democrat, O2: 45-54, O3: Suburban, older democrats","","c6c67c09-6cc0-4a36-a7fb-3c83760b6454"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","Because that’s basic human decency. If you see people suffering and have the resources to help, we as a country should do so. But only when we have already addressed the human rights issues within our country. ","Neutral","71%","64%","83%","64%","84%","63%","80%","78%","62%","66%","74%","75%","57%","77%","59%","84%","83%","58%","67%","O1: Republican, O2: 35-44, O3: Rural, older republicans (>35)","","46fbbed5-fb2d-43df-9508-d7c6b170de3d"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","There are lots of places in the world that need US support to maintain freedoms and equality.","Neutral","71%","64%","83%","65%","79%","65%","82%","76%","62%","68%","75%","72%","55%","73%","61%","84%","82%","58%","69%","O1: Democrat, O2: 65+, O3: Suburban, older democrats","","21c9f53e-3250-413e-9c1c-6e34f93a234a"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","There are times when it's necessary to protect innocent lives.","Neutral","71%","63%","83%","66%","82%","67%","76%","78%","62%","68%","71%","80%","57%","73%","59%","81%","83%","66%","66%","O1: Republican, O2: 65+, O3: Suburban, older republicans (>35)","","77f4f1d1-310d-47f5-a385-114517cb187e"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","I think we have the power to influence other countries and we need to use it. ","Neutral","71%","63%","83%","65%","84%","63%","76%","78%","63%","68%","71%","79%","57%","73%","59%","81%","84%","63%","66%","O1: Republican, O2: 55-64, O3: Urban, older republicans (>35)","","c7c82394-fab4-48f8-a4a6-1dfc322b1c1f"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","History has shown the importance of defending human rights.  As a powerful country that has the means to take actions, I do agree in getting involved.  However, I support sanctions, sending diplomats and providing aid, it is hard for me to support sending our soldiers unless our leaders feel it is necessary.","Neutral","71%","65%","82%","65%","79%","65%","78%","80%","62%","68%","69%","78%","63%","73%","62%","81%","82%","61%","67%","O1: Republican, O2: 55-64, O3: Suburban, older republicans (>35)","","b5cadbe2-e6f9-4cfb-9d88-870fe5c893ba"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","It has to do with the lives of people, therefore our country must support them.","Neutral","71%","58%","86%","66%","79%","63%","74%","80%","67%","66%","71%","77%","60%","64%","57%","81%","88%","63%","67%","O1: Republican, O2: 55-64, O3: Urban, older republicans (>35)","","7d6a7d8c-0eab-4f75-b715-50cbc36f0151"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","Because we should treat our allies as we would like to be treated","Neutral","70%","61%","83%","65%","76%","61%","76%","84%","65%","63%","72%","76%","57%","68%","59%","78%","86%","58%","69%","O1: Democrat, O2: 25-34, O3: Urban, young democrats","","08c92f33-2261-44f2-971a-4c5db0f15f02"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","So that there is peace in the world and we should have the right to defend ourselves accordingly","Neutral","70%","58%","87%","64%","82%","59%","72%","80%","68%","66%","71%","78%","58%","64%","57%","81%","90%","61%","66%","O1: Other/Independent, O2: 25-34, O3: Urban, young independents","","a1921c52-c61e-49e8-8ed1-410e1097f685"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","I partially believe supporting other countries makes our partnership and alliance with others stronger. We believe in democracy, so the act of support demonstrates that it should be a global approach to governing. Supporting others creates partnerships which could increase our resources but also sends the message globally that we would benefit more in governing with democracy in mind. ","Neutral","70%","61%","84%","64%","84%","65%","74%","78%","62%","68%","71%","79%","57%","73%","58%","84%","84%","63%","64%","O1: Republican, O2: 25-34, O3: Urban, young republicans (<35)","","0bba21b5-4b60-4786-bfe7-dac18373cc75"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","I think everyone around the world deserves to be happy and at peace, not starving or under a dictatorship and certainly not at war with their own country","Neutral","70%","58%","87%","64%","76%","63%","72%","80%","68%","66%","71%","77%","60%","64%","57%","81%","90%","61%","66%","O1: Other/Independent, O2: 18-24, O3: Suburban, young independents","","694ae313-9a4f-4ab3-805d-9d112a188b8a"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","Defending human right globally will help people to share their ideas without any hindrance.","Positive","70%","56%","88%","65%","76%","63%","72%","78%","68%","68%","72%","76%","58%","59%","55%","84%","90%","61%","67%","O1: Democrat, O2: 45-54, O3: Rural, older democrats","","02149aba-8423-4df4-bbe3-6af058ba9006"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","America to me is the most power country on earth. to whom great power is given, great responsibility is expect of them. if we can help make the world a better place, why shouldn't we?? 

","Neutral","70%","58%","85%","66%","68%","63%","76%","78%","69%","68%","72%","76%","58%","59%","58%","78%","88%","58%","70%","O1: Democrat, O2: 18-24, O3: Suburban, young democrats","","8c849091-bdf7-47a4-ab8c-b14d0e0d51fd"
"d43007ad-700d-4ed2-b51e-035e730eadad","Ask Opinion","Please explain why you chose this answer (please be as specific as you can).","","I chose this answer because defending human rights globally is the right thing to do, especially to out allies.","Neutral","70%","58%","87%","64%","82%","59%","72%","80%","68%","66%","71%","78%","58%","64%","57%","81%","90%","61%","66%","O1: Republican, O2: 65+, O3: Suburban, older republicans (>35)","","c70f4e99-a49e-4e90-ae1c-9cacbcbc7aa9"
